population: 200
crossover rate: 0.800000
mutation rate: 0.100000

   1	1401.831299
   2	1400.793920
   3	1400.003057
   4	1398.423049
   5	1397.893948
   6	1397.238473
   7	1396.550714
   8	1396.041626
   9	1395.628366
  10	1395.411068
  11	1392.627296
  12	1389.732610
  13	1388.293211
  14	1386.983293
  15	1385.610558
  16	1384.603616
  17	1382.694522
  18	1382.694522
  19	1382.308876
  20	1380.601181
  21	1377.120836
  22	1376.725184
  23	1376.725184
  24	1374.762389
  25	1374.048160
  26	1372.778191
  27	1370.890546
  28	1369.246385
  29	1367.501625
  30	1365.799496
  31	1364.836407
  32	1361.957886
  33	1359.946075
  34	1357.942250
  35	1355.423109
  36	1353.678587
  37	1353.484967
  38	1352.043719
  39	1351.403629
  40	1349.588548
  41	1348.467934
  42	1346.674679
  43	1344.605475
  44	1343.961212
  45	1342.976698
  46	1342.415260
  47	1340.466899
  48	1339.197371
  49	1338.568392
  50	1338.415242
  51	1337.559021
  52	1337.089587
  53	1335.980445
  54	1333.954684
  55	1332.447675
  56	1329.622443
  57	1329.204907
  58	1328.600412
  59	1326.579482
  60	1323.819807
  61	1321.367390
  62	1321.367390
  63	1321.080719
  64	1319.917278
  65	1318.627698
  66	1318.179595
  67	1317.828229
  68	1316.343120
  69	1314.834975
  70	1314.106157
  71	1313.951883
  72	1312.895194
  73	1312.074499
  74	1312.074499
  75	1309.968241
  76	1308.586069
  77	1306.954208
  78	1304.621383
  79	1304.236923
  80	1304.006652
  81	1302.278675
  82	1300.196535
  83	1298.759154
  84	1297.282646
  85	1297.067680
  86	1296.070854
  87	1295.650384
  88	1294.840478
  89	1292.624975
  90	1292.024503
  91	1290.842341
  92	1290.091100
  93	1288.523930
  94	1288.014727
  95	1286.631691
  96	1286.631691
  97	1286.631691
  98	1286.631691
  99	1286.631691
 100	1286.198062
 101	1286.053185
 102	1284.713169
 103	1283.706504
 104	1282.090305
 105	1281.621905
 106	1280.873213
 107	1280.588180
 108	1280.272879
 109	1280.249130
 110	1279.717680
 111	1279.536344
 112	1276.145742
 113	1275.316944
 114	1274.745512
 115	1274.242040
 116	1274.057034
 117	1273.783102
 118	1273.032169
 119	1271.919608
 120	1270.372453
 121	1267.431805
 122	1266.328590
 123	1265.186745
 124	1264.415849
 125	1262.169125
 126	1261.216418
 127	1260.978180
 128	1260.002045
 129	1259.051231
 130	1257.147623
 131	1256.541283
 132	1256.441805
 133	1255.432370
 134	1254.006556
 135	1253.114409
 136	1251.690753
 137	1250.908279
 138	1250.073752
 139	1249.316213
 140	1247.942778
 141	1245.175844
 142	1244.646720
 143	1242.830263
 144	1241.217903
 145	1240.474669
 146	1239.853093
 147	1238.877920
 148	1237.687212
 149	1237.347263
 150	1236.175375
 151	1234.560510
 152	1233.861280
 153	1233.607033
 154	1233.163111
 155	1231.752576
 156	1229.879921
 157	1229.291920
 158	1227.473993
 159	1226.231864
 160	1225.870755
 161	1224.937447
 162	1224.620645
 163	1224.431446
 164	1224.015035
 165	1222.670318
 166	1221.455409
 167	1221.417986
 168	1220.493910
 169	1220.170078
 170	1218.510151
 171	1217.891588
 172	1217.011535
 173	1216.856607
 174	1216.418132
 175	1214.466225
 176	1214.466225
 177	1212.956114
 178	1210.881990
 179	1209.605709
 180	1209.605709
 181	1209.537450
 182	1207.082009
 183	1205.965624
 184	1205.641810
 185	1205.270928
 186	1205.084058
 187	1204.579255
 188	1204.019580
 189	1201.426251
 190	1201.320644
 191	1200.491238
 192	1200.491238
 193	1200.383422
 194	1199.378073
 195	1198.902636
 196	1198.653567
 197	1198.653567
 198	1197.707342
 199	1197.028249
 200	1196.869026
 201	1196.337029
 202	1195.811885
 203	1194.771809
 204	1194.242380
 205	1194.162853
 206	1192.812991
 207	1192.112519
 208	1191.043552
 209	1190.704495
 210	1190.320052
 211	1190.103192
 212	1187.299014
 213	1186.988769
 214	1186.506577
 215	1186.153627
 216	1185.829960
 217	1184.053843
 218	1182.827437
 219	1182.812864
 220	1182.812864
 221	1182.728394
 222	1182.186744
 223	1182.034649
 224	1182.034649
 225	1181.637673
 226	1181.637673
 227	1179.750988
 228	1179.575894
 229	1178.790914
