population: 200
crossover rate: 0.400000
mutation rate: 0.100000

   1	1395.544890
   2	1392.393042
   3	1391.739805
   4	1391.106299
   5	1389.747938
   6	1389.200143
   7	1387.020850
   8	1384.913502
   9	1383.767974
  10	1382.785334
  11	1380.887215
  12	1379.375788
  13	1377.444579
  14	1376.901130
  15	1375.728822
  16	1375.045171
  17	1373.354380
  18	1372.182474
  19	1370.924631
  20	1368.367852
  21	1368.235212
  22	1366.846823
  23	1365.801313
  24	1363.820580
  25	1363.409731
  26	1363.238378
  27	1362.139386
  28	1360.757461
  29	1356.808909
  30	1354.104301
  31	1353.734062
  32	1352.905878
  33	1352.434244
  34	1350.023387
  35	1348.670391
  36	1347.739828
  37	1344.769842
  38	1343.925409
  39	1342.010080
  40	1340.541912
  41	1340.225539
  42	1338.615219
  43	1337.881077
  44	1337.397158
  45	1337.079722
  46	1335.512292
  47	1333.847112
  48	1330.592947
  49	1329.480827
  50	1329.439693
  51	1327.092093
  52	1326.402615
  53	1325.675294
  54	1325.547977
  55	1324.312991
  56	1323.498175
  57	1322.579202
  58	1321.414840
  59	1320.306851
  60	1318.749735
  61	1318.401328
  62	1317.592540
  63	1316.985284
  64	1315.654945
  65	1313.217698
  66	1312.331459
  67	1311.843838
  68	1310.663557
  69	1309.605449
  70	1308.590437
  71	1306.367594
  72	1305.995751
  73	1304.564595
  74	1302.642368
  75	1300.724613
  76	1299.591597
  77	1299.059163
  78	1296.376885
  79	1296.109689
  80	1294.267834
  81	1293.819812
  82	1293.656039
  83	1292.436975
  84	1292.436975
  85	1288.967733
  86	1288.118636
  87	1287.920455
  88	1287.427923
  89	1285.789806
  90	1284.696746
  91	1282.459831
  92	1281.640746
  93	1281.515525
  94	1280.976015
  95	1280.465406
  96	1280.176851
  97	1280.004347
  98	1278.740938
  99	1276.897234
 100	1275.864517
 101	1274.928633
 102	1273.862324
 103	1273.388430
 104	1272.819868
 105	1272.197438
 106	1272.013398
 107	1271.203567
 108	1270.497769
 109	1270.047411
 110	1269.242007
 111	1268.645211
 112	1267.310827
 113	1266.873414
 114	1264.614327
 115	1262.953697
 116	1262.474196
 117	1260.829169
 118	1260.062347
