population: 200
crossover rate: 0.920000
mutation rate: 0.120000

   1	1406.079844
   2	1392.051627
   3	1380.775746
   4	1370.955367
   5	1361.288958
   6	1354.267983
   7	1349.789717
   8	1348.543272
   9	1343.203622
  10	1341.333494
  11	1339.390342
  12	1335.018263
  13	1333.779113
  14	1333.411581
  15	1329.019494
  16	1327.950689
  17	1327.760649
  18	1327.338169
  19	1326.942759
  20	1324.760840
  21	1321.269934
  22	1319.844535
  23	1318.384767
  24	1315.283978
  25	1313.857456
  26	1312.546322
  27	1311.941473
  28	1308.700217
  29	1308.700217
  30	1308.493475
  31	1305.939491
  32	1304.522990
  33	1302.782079
  34	1301.448329
  35	1300.350565
  36	1298.093377
  37	1296.411688
  38	1296.411688
  39	1296.411688
  40	1296.193198
  41	1294.976031
  42	1294.649420
  43	1294.649420
  44	1294.526374
  45	1294.353183
  46	1293.455450
  47	1292.073637
  48	1291.072947
  49	1289.180059
  50	1287.028990
  51	1287.028990
  52	1286.345226
  53	1286.084714
  54	1285.054675
  55	1283.201865
  56	1282.437919
  57	1280.868705
  58	1279.845466
  59	1277.728189
  60	1276.017902
  61	1275.456777
  62	1275.230247
  63	1270.337659
  64	1267.349922
  65	1265.537405
  66	1263.243623
  67	1262.523899
  68	1261.527285
  69	1261.527285
  70	1260.069066
  71	1258.538970
  72	1258.118524
  73	1257.721511
  74	1257.721511
  75	1257.487259
  76	1257.400982
  77	1254.054205
  78	1252.756304
  79	1252.389218
  80	1249.858510
  81	1249.590260
  82	1248.733708
  83	1247.797448
  84	1247.187631
  85	1246.082185
  86	1245.982148
  87	1244.003030
  88	1243.344012
  89	1242.245208
  90	1241.557792
  91	1240.359270
  92	1239.638567
  93	1238.050443
  94	1237.448400
  95	1237.305322
  96	1235.024125
  97	1234.523246
  98	1234.169320
  99	1231.588539
 100	1230.907621
 101	1228.588483
 102	1226.886188
 103	1223.965093
 104	1223.056662
 105	1222.012721
 106	1221.487104
 107	1220.443736
 108	1219.888090
 109	1219.457643
 110	1216.920191
 111	1215.657945
 112	1215.647300
 113	1212.648399
 114	1210.987689
 115	1210.331953
 116	1209.181904
 117	1207.031716
 118	1204.035729
 119	1203.086189
 120	1201.489509
 121	1198.816217
 122	1198.436322
 123	1196.001175
 124	1193.169311
 125	1191.381069
 126	1190.690890
 127	1190.665234
 128	1188.114540
 129	1184.803629
 130	1184.378374
 131	1182.303446
 132	1181.382232
 133	1179.456771
 134	1178.937032
 135	1178.694442
 136	1176.967712
 137	1173.332899
 138	1173.196607
 139	1172.688110
 140	1172.459286
 141	1172.459286
 142	1172.459286
 143	1171.157713
 144	1170.635501
 145	1170.635501
 146	1169.639052
 147	1167.568827
 148	1166.967464
 149	1166.658631
 150	1166.240671
 151	1165.917877
 152	1165.917877
 153	1164.620272
 154	1163.198930
 155	1161.852759
 156	1159.367741
 157	1159.230843
 158	1157.586553
 159	1156.717769
 160	1155.200722
 161	1152.153885
 162	1149.172749
 163	1147.598244
 164	1146.907210
 165	1145.475409
 166	1145.153024
 167	1143.489957
 168	1142.906787
 169	1142.564000
 170	1141.113389
 171	1140.648609
 172	1140.104823
 173	1139.930567
 174	1139.900559
 175	1138.582812
 176	1137.373321
 177	1137.074649
 178	1137.074649
 179	1137.003287
 180	1136.843894
 181	1136.174732
 182	1134.812077
 183	1133.049739
 184	1131.047979
 185	1131.039103
 186	1129.565592
 187	1129.018669
 188	1129.018669
 189	1127.591504
 190	1127.174370
 191	1126.481874
 192	1125.217506
 193	1123.729177
 194	1123.466833
 195	1123.108945
 196	1122.536773
 197	1121.265364
 198	1120.031122
 199	1118.263366
 200	1115.436105
 201	1114.281420
 202	1114.281420
 203	1112.556708
 204	1112.046580
 205	1111.139036
 206	1110.809796
 207	1110.095804
 208	1108.791344
 209	1108.650911
 210	1106.804442
 211	1106.231556
 212	1104.768253
 213	1103.639312
 214	1101.640604
 215	1101.640604
 216	1099.709839
 217	1097.237558
 218	1095.890111
 219	1095.854084
 220	1092.284569
 221	1090.864876
 222	1090.864876
 223	1090.709860
 224	1090.709860
 225	1089.600766
 226	1089.324576
 227	1088.920215
 228	1087.734697
