Round 1
12.162236	19.494003	
-33.378704	29.704276	
11.534776	19.345073	
-23.559069	-37.714774	
37.209387	-16.517838	
-13.656423	-11.708121	
24.083987	12.084109	
21.146886	-22.785119	
11.844844	-38.405713	
-15.011444	-3.790399	
20.331431	28.647114	
-0.413831	-14.674520	
-6.209906	7.247536	
2.633137	-27.699820	
-33.439741	-38.234809	
-21.129795	-10.648518	
2.645344	-21.806085	
-3.692740	14.523148	
-18.290353	-23.817866	
-19.899289	-19.950560	

Round 2
10.558061	15.929807	
-33.721122	30.730064	
10.179632	15.489120	
-21.565477	-40.000000	
39.538194	-19.955565	
-10.247749	-10.046083	
24.308237	11.556871	
21.362346	-22.141423	
12.871120	-36.439222	
-15.397809	-6.712485	
18.371776	26.012391	
1.507981	-17.520676	
-2.944792	5.221717	
-0.043092	-26.673788	
-37.323771	-36.325694	
-18.746788	-8.372936	
0.686422	-23.552355	
-6.124577	10.849330	
-18.017518	-27.020966	
-20.849391	-17.888607	

Round 3
6.558061	11.929807	
-29.721122	26.730064	
6.179632	11.489120	
-17.565477	-36.000000	
35.538194	-18.711561	
-6.247749	-6.289439	
20.308237	7.556871	
17.362346	-18.608581	
8.871120	-32.439222	
-11.397809	-2.712485	
15.445165	22.012391	
-2.376647	-13.520676	
-4.315973	1.221717	
0.578620	-22.673788	
-33.323771	-32.325694	
-18.124399	-4.372936	
-1.449358	-20.316352	
-2.124577	6.849330	
-14.017518	-23.020966	
-16.849391	-13.888607	

Round 4
5.126589	9.733778	
-25.721122	22.730064	
3.129652	7.901119	
-13.565477	-32.000000	
31.538194	-14.711561	
-2.247749	-2.289439	
16.308237	4.979957	
13.362346	-14.608581	
4.871120	-28.439222	
-7.397809	1.287515	
11.445165	18.012391	
-0.959165	-9.520676	
-4.955432	2.412939	
0.512739	-18.673788	
-29.323771	-28.325694	
-17.876916	-1.019955	
2.550642	-16.316352	
-2.560565	2.849330	
-11.890767	-19.020966	
-12.849391	-9.888607	

Round 5
1.397706	8.939568	
-21.721122	18.730064	
0.072140	3.901119	
-11.688138	-28.000000	
27.538194	-10.711561	
1.752251	1.710561	
20.308237	8.486995	
10.906934	-10.608581	
2.716315	-24.439222	
-6.312954	2.655669	
7.445165	14.012391	
-0.517523	-5.520676	
-0.955432	1.910532	
-0.396533	-15.126573	
-25.323771	-24.325694	
-13.876916	-0.422082	
5.023430	-12.316352	
-1.713322	-1.150670	
-7.890767	-15.020966	
-14.699504	-5.888607	

Round 6
1.764569	4.939568	
-17.721122	14.730064	
-1.551688	-0.098881	
-7.688138	-24.000000	
31.538194	-14.711561	
1.853029	-0.664554	
16.308237	4.486995	
6.974207	-6.608581	
1.166097	-20.439222	
-2.312954	1.126213	
4.683704	10.012391	
0.255660	-1.520676	
0.672120	-0.118120	
-0.580123	-11.126573	
-21.323771	-20.325694	
-9.876916	0.326711	
2.750791	-10.497377	
0.584327	-3.266122	
-3.890767	-11.020966	
-10.699504	-1.888607	

Round 7
-0.525062	2.581658	
-13.721122	10.730064	
1.976140	-2.026599	
-3.688138	-20.000000	
32.314270	-10.711561	
1.377694	2.066644	
12.308237	0.486995	
2.974207	-2.608581	
5.166097	-16.439222	
-3.982226	1.656826	
3.286177	6.012391	
0.188590	2.479324	
1.067894	-0.851666	
0.086491	-7.126573	
-17.323771	-16.325694	
-5.876916	0.304996	
-1.249209	-6.497377	
1.191719	-0.420240	
-0.009347	-7.020966	
-7.167822	-5.888607	

Round 8
-1.253219	-1.418342	
-9.721122	6.730064	
1.879492	-0.517689	
-1.290193	-16.000000	
28.314270	-6.711561	
-0.968845	-1.466364	
8.308237	-3.083234	
-1.025793	1.391419	
2.241361	-12.439222	
0.017774	1.318899	
-0.713823	2.012391	
-0.010734	3.609239	
-0.244778	0.817306	
0.216650	-6.307434	
-13.323771	-14.338590	
-1.876916	-0.092791	
-1.979835	-2.497377	
-2.641690	2.006106	
-3.422962	-6.136523	
-3.167822	-1.888607	

Round 9
-0.282290	-1.291825	
-5.721122	2.730064	
-0.452605	1.675083	
1.802862	-12.000000	
24.314270	-10.711561	
3.031155	-3.340477	
4.308237	-1.822886	
-3.031289	4.513001	
-1.546530	-14.825073	
3.228421	-1.154984	
-0.321731	-1.987609	
0.203336	-0.390761	
-0.133902	1.088951	
0.072752	-2.307434	
-9.323771	-10.338590	
-3.919523	-0.052020	
-0.582109	-0.305654	
-2.634735	1.053289	
0.230909	-5.598671	
0.832178	2.111393	

Round 10
-0.391277	0.806786	
-3.583078	-1.269936	
-4.061805	-1.520489	
-1.628157	-8.000000	
22.575018	-6.711561	
0.540902	0.659523	
0.308237	2.031259	
-0.202783	5.176844	
1.249607	-10.825073	
-0.771579	0.969158	
-0.611402	-3.958440	
0.457871	-4.390761	
1.075376	-1.616123	
-0.080286	0.712643	
-9.499299	-6.338590	
0.080477	-0.035539	
1.353155	0.699649	
1.365265	-2.946711	
3.223753	-1.598671	
1.833767	-1.888607	

Round 11
0.052264	0.700917	
-1.444846	-1.977916	
-0.061805	-0.078630	
1.403191	-4.000000	
18.575018	-2.711561	
-3.459098	2.304606	
-1.077935	0.001966	
1.899476	1.176844	
4.438666	-6.825073	
-4.032827	1.876868	
-0.245121	-1.668801	
0.402214	-0.390761	
0.017957	-1.837262	
0.062620	-0.138598	
-5.499299	-5.082104	
1.861298	-0.001278	
1.705496	0.336056	
2.812995	-3.958185	
2.266307	-1.546641	
-0.529116	1.946614	

Round 12
0.029686	0.073556	
1.510125	1.430446	
1.830268	1.378298	
2.253723	0.000000	
14.575018	1.288439	
-1.089956	0.123283	
-0.983663	-0.719900	
-2.054233	-2.823156	
0.438666	-2.825073	
-0.159700	1.377852	
0.243199	0.612088	
-0.522206	3.609239	
-0.269497	0.545177	
0.072530	0.070353	
-1.499299	-1.082104	
-2.138702	0.023606	
0.749049	-0.890387	
0.364730	0.041815	
0.381024	-1.491853	
-1.448922	4.151832	

Round 13
-0.017028	-0.320842	
-0.962121	-0.287058	
0.225302	-1.320765	
-0.870383	-1.790460	
10.575018	3.246639	
2.910044	-1.878404	
0.169446	0.661689	
-1.897383	1.176844	
3.893276	1.174927	
3.125664	-1.104444	
-0.225348	0.560139	
0.142678	0.497358	
0.680431	1.706807	
-0.053615	-0.032570	
-2.725718	-3.616771	
-3.598427	-0.004707	
-1.622111	0.602107	
