Round  667, temp = 20.000000, fitness =  56
Round  668, temp = 20.000000, fitness =  56
Round  669, temp = 20.000000, fitness =  56
Round  670, temp = 20.000000, fitness =  56
Round  671, temp = 20.000000, fitness =  56
Round  672, temp = 20.000000, fitness =  56
Round  673, temp = 20.000000, fitness =  56
Round  674, temp = 20.000000, fitness =  56
Round  675, temp = 20.000000, fitness =  56
Round  676, temp = 20.000000, fitness =  56
Round  677, temp = 20.000000, fitness =  56
Round  678, temp = 20.000000, fitness =  56
Round  679, temp = 20.000000, fitness =  56
Round  680, temp = 20.000000, fitness =  56
Round  681, temp = 20.000000, fitness =  56
Round  682, temp = 20.000000, fitness =  56
Round  683, temp = 20.000000, fitness =  56
Round  684, temp = 20.000000, fitness =  56
Round  685, temp = 20.000000, fitness =  56
Round  686, temp = 20.000000, fitness =  56
Round  687, temp = 20.000000, fitness =  56
Round  688, temp = 20.000000, fitness =  56
Round  689, temp = 20.000000, fitness =  56
Round  690, temp = 20.000000, fitness =  56
Round  691, temp = 20.000000, fitness =  56
Round  692, temp = 20.000000, fitness =  56
Round  693, temp = 20.000000, fitness =  56
Round  694, temp = 20.000000, fitness =  56
Round  695, temp = 20.000000, fitness =  56
Round  696, temp = 20.000000, fitness =  56
Round  697, temp = 20.000000, fitness =  56
Round  698, temp = 20.000000, fitness =  56
Round  699, temp = 20.000000, fitness =  56
Round  700, temp = 20.000000, fitness =  56
Round  701, temp = 20.000000, fitness =  56
Round  702, temp = 20.000000, fitness =  56
Round  703, temp = 20.000000, fitness =  56
Round  704, temp = 20.000000, fitness =  56
Round  705, temp = 20.000000, fitness =  56
Round  706, temp = 20.000000, fitness =  56
Round  707, temp = 20.000000, fitness =  56
Round  708, temp = 20.000000, fitness =  56
Round  709, temp = 20.000000, fitness =  56
Round  710, temp = 20.000000, fitness =  56
Round  711, temp = 20.000000, fitness =  56
Round  712, temp = 20.000000, fitness =  56
Round  713, temp = 20.000000, fitness =  56
Round  714, temp = 20.000000, fitness =  56
Round  715, temp = 20.000000, fitness =  56
Round  716, temp = 20.000000, fitness =  56
Round  717, temp = 20.000000, fitness =  56
Round  718, temp = 20.000000, fitness =  56
Round  719, temp = 20.000000, fitness =  56
Round  720, temp = 20.000000, fitness =  56
Round  721, temp = 20.000000, fitness =  56
Round  722, temp = 20.000000, fitness =  56
Round  723, temp = 20.000000, fitness =  56
Round  724, temp = 20.000000, fitness =  56
Round  725, temp = 20.000000, fitness =  56
Round  726, temp = 20.000000, fitness =  56
Round  727, temp = 20.000000, fitness =  56
Round  728, temp = 20.000000, fitness =  56
Round  729, temp = 20.000000, fitness =  56
Round  730, temp = 20.000000, fitness =  56
Round  731, temp = 20.000000, fitness =  56
Round  732, temp = 20.000000, fitness =  56
Round  733, temp = 20.000000, fitness =  56
Round  734, temp = 20.000000, fitness =  56
Round  735, temp = 20.000000, fitness =  56
Round  736, temp = 20.000000, fitness =  56
Round  737, temp = 20.000000, fitness =  56
Round  738, temp = 20.000000, fitness =  56
Round  739, temp = 20.000000, fitness =  56
Round  740, temp = 20.000000, fitness =  56
Round  741, temp = 20.000000, fitness =  56
Round  742, temp = 20.000000, fitness =  56
Round  743, temp = 20.000000, fitness =  56
Round  744, temp = 20.000000, fitness =  56
Round  745, temp = 20.000000, fitness =  56
Round  746, temp = 20.000000, fitness =  56
Round  747, temp = 20.000000, fitness =  56
Round  748, temp = 20.000000, fitness =  56
Round  749, temp = 20.000000, fitness =  56
Round  750, temp = 20.000000, fitness =  56
Round  751, temp = 20.000000, fitness =  56
Round  752, temp = 20.000000, fitness =  56
Round  753, temp = 20.000000, fitness =  56
Round  754, temp = 20.000000, fitness =  56
Round  755, temp = 20.000000, fitness =  56
Round  756, temp = 20.000000, fitness =  56
Round  757, temp = 20.000000, fitness =  56
Round  758, temp = 20.000000, fitness =  56
Round  759, temp = 20.000000, fitness =  56
Round  760, temp = 20.000000, fitness =  56
Round  761, temp = 20.000000, fitness =  56
Round  762, temp = 20.000000, fitness =  56
Round  763, temp = 20.000000, fitness =  56
Round  764, temp = 20.000000, fitness =  56
Round  765, temp = 20.000000, fitness =  56
Round  766, temp = 20.000000, fitness =  56
Round  767, temp = 20.000000, fitness =  56
Round  768, temp = 20.000000, fitness =  56
Round  769, temp = 20.000000, fitness =  56
Round  770, temp = 20.000000, fitness =  56
Round  771, temp = 20.000000, fitness =  56
Round  772, temp = 20.000000, fitness =  56
Round  773, temp = 20.000000, fitness =  56
Round  774, temp = 20.000000, fitness =  56
Round  775, temp = 20.000000, fitness =  56
Round  776, temp = 20.000000, fitness =  56
Round  777, temp = 20.000000, fitness =  56
Round  778, temp = 20.000000, fitness =  56
Round  779, temp = 20.000000, fitness =  56
Round  780, temp = 20.000000, fitness =  56
Round  781, temp = 20.000000, fitness =  56
Round  782, temp = 20.000000, fitness =  56
Round  783, temp = 20.000000, fitness =  56
Round  784, temp = 20.000000, fitness =  56
Round  785, temp = 20.000000, fitness =  56
Round  786, temp = 20.000000, fitness =  56
Round  787, temp = 20.000000, fitness =  56
Round  788, temp = 20.000000, fitness =  56
Round  789, temp = 20.000000, fitness =  56
Round  790, temp = 20.000000, fitness =  56
Round  791, temp = 20.000000, fitness =  56
Round  792, temp = 20.000000, fitness =  56
Round  793, temp = 20.000000, fitness =  56
Round  794, temp = 20.000000, fitness =  56
Round  795, temp = 20.000000, fitness =  56
Round  796, temp = 20.000000, fitness =  56
Round  797, temp = 20.000000, fitness =  56
Round  798, temp = 20.000000, fitness =  56
Round  799, temp = 20.000000, fitness =  56
Round  800, temp = 20.000000, fitness =  56
Round  801, temp = 20.000000, fitness =  56
Round  802, temp = 20.000000, fitness =  56
Round  803, temp = 20.000000, fitness =  56
Round  804, temp = 20.000000, fitness =  56
Round  805, temp = 20.000000, fitness =  56
Round  806, temp = 20.000000, fitness =  56
Round  807, temp = 20.000000, fitness =  56
Round  808, temp = 20.000000, fitness =  56
Round  809, temp = 20.000000, fitness =  56
Round  810, temp = 20.000000, fitness =  56
Round  811, temp = 20.000000, fitness =  56
Round  812, temp = 20.000000, fitness =  56
Round  813, temp = 20.000000, fitness =  56
Round  814, temp = 20.000000, fitness =  56
Round  815, temp = 20.000000, fitness =  56
Round  816, temp = 20.000000, fitness =  56
Round  817, temp = 20.000000, fitness =  56
Round  818, temp = 20.000000, fitness =  56
Round  819, temp = 20.000000, fitness =  56
Round  820, temp = 20.000000, fitness =  56
Round  821, temp = 20.000000, fitness =  56
Round  822, temp = 20.000000, fitness =  56
Round  823, temp = 20.000000, fitness =  56
Round  824, temp = 20.000000, fitness =  56
Round  825, temp = 20.000000, fitness =  56
Round  826, temp = 20.000000, fitness =  56
Round  827, temp = 20.000000, fitness =  56
Round  828, temp = 20.000000, fitness =  56
Round  829, temp = 20.000000, fitness =  56
Round  830, temp = 20.000000, fitness =  56
Round  831, temp = 20.000000, fitness =  56
Round  832, temp = 20.000000, fitness =  56
Round  833, temp = 20.000000, fitness =  56
Round  834, temp = 20.000000, fitness =  56
Round  835, temp = 20.000000, fitness =  56
Round  836, temp = 20.000000, fitness =  56
Round  837, temp = 20.000000, fitness =  56
Round  838, temp = 20.000000, fitness =  56
Round  839, temp = 20.000000, fitness =  56
Round  840, temp = 20.000000, fitness =  56
Round  841, temp = 20.000000, fitness =  56
Round  842, temp = 20.000000, fitness =  56
Round  843, temp = 20.000000, fitness =  56
Round  844, temp = 20.000000, fitness =  56
Round  845, temp = 20.000000, fitness =  56
Round  846, temp = 20.000000, fitness =  56
Round  847, temp = 20.000000, fitness =  56
Round  848, temp = 20.000000, fitness =  56
Round  849, temp = 20.000000, fitness =  56
Round  850, temp = 20.000000, fitness =  56
Round  851, temp = 20.000000, fitness =  56
Round  852, temp = 20.000000, fitness =  56
Round  853, temp = 20.000000, fitness =  56
Round  854, temp = 20.000000, fitness =  56
Round  855, temp = 20.000000, fitness =  56
Round  856, temp = 20.000000, fitness =  56
Round  857, temp = 20.000000, fitness =  56
Round  858, temp = 20.000000, fitness =  56
Round  859, temp = 20.000000, fitness =  56
Round  860, temp = 20.000000, fitness =  56
Round  861, temp = 20.000000, fitness =  56
Round  862, temp = 20.000000, fitness =  56
Round  863, temp = 20.000000, fitness =  56
Round  864, temp = 20.000000, fitness =  56
Round  865, temp = 20.000000, fitness =  56
Round  866, temp = 20.000000, fitness =  56
Round  867, temp = 20.000000, fitness =  56
Round  868, temp = 20.000000, fitness =  56
Round  869, temp = 20.000000, fitness =  56
Round  870, temp = 20.000000, fitness =  56
Round  871, temp = 20.000000, fitness =  56
Round  872, temp = 20.000000, fitness =  56
Round  873, temp = 20.000000, fitness =  56
Round  874, temp = 20.000000, fitness =  56
Round  875, temp = 20.000000, fitness =  56
Round  876, temp = 20.000000, fitness =  56
Round  877, temp = 20.000000, fitness =  56
Round  878, temp = 20.000000, fitness =  56
Round  879, temp = 20.000000, fitness =  56
Round  880, temp = 20.000000, fitness =  56
Round  881, temp = 20.000000, fitness =  56
Round  882, temp = 20.000000, fitness =  56
Round  883, temp = 20.000000, fitness =  56
Round  884, temp = 20.000000, fitness =  56
Round  885, temp = 20.000000, fitness =  56
Round  886, temp = 20.000000, fitness =  56
Round  887, temp = 20.000000, fitness =  56
Round  888, temp = 20.000000, fitness =  56
Round  889, temp = 20.000000, fitness =  56
Round  890, temp = 20.000000, fitness =  56
Round  891, temp = 20.000000, fitness =  56
Round  892, temp = 20.000000, fitness =  56
Round  893, temp = 20.000000, fitness =  56
Round  894, temp = 20.000000, fitness =  56
Round  895, temp = 20.000000, fitness =  56
Round  896, temp = 20.000000, fitness =  56
Round  897, temp = 20.000000, fitness =  56
Round  898, temp = 20.000000, fitness =  56
Round  899, temp = 20.000000, fitness =  56
Round  900, temp = 20.000000, fitness =  56
Round  901, temp = 20.000000, fitness =  56
Round  902, temp = 20.000000, fitness =  56
Round  903, temp = 20.000000, fitness =  56
Round  904, temp = 20.000000, fitness =  56
Round  905, temp = 20.000000, fitness =  56
Round  906, temp = 20.000000, fitness =  56
Round  907, temp = 20.000000, fitness =  56
Round  908, temp = 20.000000, fitness =  56
Round  909, temp = 20.000000, fitness =  56
Round  910, temp = 20.000000, fitness =  56
Round  911, temp = 20.000000, fitness =  56
Round  912, temp = 20.000000, fitness =  56
Round  913, temp = 20.000000, fitness =  56
Round  914, temp = 20.000000, fitness =  56
Round  915, temp = 20.000000, fitness =  56
Round  916, temp = 20.000000, fitness =  56
Round  917, temp = 20.000000, fitness =  56
Round  918, temp = 20.000000, fitness =  56
Round  919, temp = 20.000000, fitness =  56
Round  920, temp = 20.000000, fitness =  56
Round  921, temp = 20.000000, fitness =  56
Round  922, temp = 20.000000, fitness =  56
Round  923, temp = 20.000000, fitness =  56
Round  924, temp = 20.000000, fitness =  56
Round  925, temp = 20.000000, fitness =  56
Round  926, temp = 20.000000, fitness =  56
Round  927, temp = 20.000000, fitness =  56
Round  928, temp = 20.000000, fitness =  56
Round  929, temp = 20.000000, fitness =  56
Round  930, temp = 20.000000, fitness =  56
Round  931, temp = 20.000000, fitness =  56
Round  932, temp = 20.000000, fitness =  56
Round  933, temp = 20.000000, fitness =  56
Round  934, temp = 20.000000, fitness =  56
Round  935, temp = 20.000000, fitness =  56
Round  936, temp = 20.000000, fitness =  56
Round  937, temp = 20.000000, fitness =  56
Round  938, temp = 20.000000, fitness =  56
Round  939, temp = 20.000000, fitness =  56
Round  940, temp = 20.000000, fitness =  56
Round  941, temp = 20.000000, fitness =  56
Round  942, temp = 20.000000, fitness =  56
Round  943, temp = 20.000000, fitness =  56
Round  944, temp = 20.000000, fitness =  56
Round  945, temp = 20.000000, fitness =  56
Round  946, temp = 20.000000, fitness =  56
Round  947, temp = 20.000000, fitness =  56
Round  948, temp = 20.000000, fitness =  56
Round  949, temp = 20.000000, fitness =  56
Round  950, temp = 20.000000, fitness =  56
Round  951, temp = 20.000000, fitness =  56
Round  952, temp = 20.000000, fitness =  56
Round  953, temp = 20.000000, fitness =  56
Round  954, temp = 20.000000, fitness =  56
Round  955, temp = 20.000000, fitness =  56
Round  956, temp = 20.000000, fitness =  56
Round  957, temp = 20.000000, fitness =  56
Round  958, temp = 20.000000, fitness =  56
Round  959, temp = 20.000000, fitness =  56
Round  960, temp = 20.000000, fitness =  56
Round  961, temp = 20.000000, fitness =  56
Round  962, temp = 20.000000, fitness =  56
Round  963, temp = 20.000000, fitness =  56
Round  964, temp = 20.000000, fitness =  56
Round  965, temp = 20.000000, fitness =  56
Round  966, temp = 20.000000, fitness =  56
Round  967, temp = 20.000000, fitness =  56
Round  968, temp = 20.000000, fitness =  56
Round  969, temp = 20.000000, fitness =  56
Round  970, temp = 20.000000, fitness =  56
Round  971, temp = 20.000000, fitness =  56
Round  972, temp = 20.000000, fitness =  56
Round  973, temp = 20.000000, fitness =  56
Round  974, temp = 20.000000, fitness =  56
Round  975, temp = 20.000000, fitness =  56
Round  976, temp = 20.000000, fitness =  56
Round  977, temp = 20.000000, fitness =  56
Round  978, temp = 20.000000, fitness =  56
Round  979, temp = 20.000000, fitness =  56
Round  980, temp = 20.000000, fitness =  56
Round  981, temp = 20.000000, fitness =  56
Round  982, temp = 20.000000, fitness =  56
Round  983, temp = 20.000000, fitness =  56
Round  984, temp = 20.000000, fitness =  56
Round  985, temp = 20.000000, fitness =  56
Round  986, temp = 20.000000, fitness =  56
Round  987, temp = 20.000000, fitness =  56
Round  988, temp = 20.000000, fitness =  56
Round  989, temp = 20.000000, fitness =  56
Round  990, temp = 20.000000, fitness =  56
Round  991, temp = 20.000000, fitness =  56
Round  992, temp = 20.000000, fitness =  56
Round  993, temp = 20.000000, fitness =  56
Round  994, temp = 20.000000, fitness =  56
Round  995, temp = 20.000000, fitness =  56
Round  996, temp = 20.000000, fitness =  56
Round  997, temp = 20.000000, fitness =  56
Round  998, temp = 20.000000, fitness =  56
Round  999, temp = 20.000000, fitness =  56
Round 1000, temp = 20.000000, fitness =  56

--------------------------
Best fitness : 57
